,키、키키。,,,
,좀 말이 지나친 것 같은데‥‥。,,,
,조용히 해!,,,
,（뭐、단순한 질투,,,
,라는 거구나‥‥）,,,
,저기 키키。방금 얘기한,,,
,다음에 할 마술준비 말인데‥‥,,,
,,,,
,‥‥저기。지금은,,,
,키키 양의 증언인데。,,,
,아! 죄송합니다。,,,
,그만‥‥,,,
,이제 돌아가도 좋아。,,,
,용무가 있는 게 아니라면。,,,
,‥‥‥‥하지만,,,
,키키가 걱정돼서。,,,
,키키는 갑자기 발끈해서,,,
,심한 말을 하니까요。,,,
,너 말이야、,,,
,내 보호자라도 될 생각이야?,,,
,내 쪽이 언니인데 말이지!,,,
,알고 있는 거、맞지?,,,
,히、히익‥‥。,,,
,으、응。알고 있어。,,,
,（뭐、염려하는 마음도、,,,
,모르는 건 아닌데‥‥）,,,
,저기。지하 통로에서 화염 마술의,,,
,준비를 한 건가요?,,,
,,,,
,제대로‥‥。,,,
,확실합니까?,,,
,제대로、준비는 철저히 했어。,,,
,불을 쓰는 마술이니깐 말이야。,,,
,커튼에 옮겨붙기라도 하면,,,
,큰일이잖아?,,,
,연출인가? 하다가,,,
,타죽을지도 모르겠네요。,,,
,（키즈키 씨라면 그럴법해）,,,
,그나저나‥‥화염 마술은,,,
,박력이 넘칠 것 같군요。,,,
,키키키키키! 당신의 수염이라면,,,
,순식간에 불타버리겠지!,,,
,수염이 다 타버리면 빠칭코 구슬,,,
,이랑 구분 못하겠네! 키키키!,,,
,빠、빠칭코라니‥‥。,,,
,키、키키。실례야。,,,
,키키키키키키!,,,
,저、저기。키키、,,,
,화염 마술 말인데‥‥,,,
,,,,
,화염 마술‥‥。,,,
,대본에 적혀 있더군요。,,,
,Mr。멘요가,,,
,할 예정이었던 것 같은데。,,,
,리허설 때는、,,,
,보지 못한 겁니까?,,,
,리허설에선 속이 안 좋았던 것,,,
,같아서 불이 안 나왔었어요。,,,
,속이 안 좋다니‥‥,,,
,그런 문제인가요?,,,
,「오늘은 마력의 컨디션이,,,
,안 좋은듯하군」,,,
,라고 했었어요。,,,
,（그、그냥 컨셉이겠지‥‥）,,,
,정말로 사고로 중지되어 버려서,,,
,유감이네요。,,,
,그、그러니까‥‥,,,
,예상 밖의 사고였어요。,,,
,!,,,
,어、어이‥‥！,,,
,,,,
,‥‥저기。“꼬투리 잡히기 전”,,,
,이라고 하셨습니까?,,,
,‥‥‥‥！,,,
,거 봐、미미!,,,
,네가 계속 쓸데없는 짓을 하니까!,,,
,마빡이가 의심하는 거잖아아아아,,,
,아아아아아아아아아아아아아앗!,,,
,히、히익‥‥。,,,
,미안해‥‥。,,,
,‥‥‥‥。,,,
,흐음。뭐、마술의 준비를,,,
,하고 있었다면‥‥,,,
,살인을 저지를 수 없었겠군요。,,,
,이해는 됩니다。,,,
,오?。그 나이치곤 말귀는,,,
,잘 알아먹네。할아범。,,,
,분명 오래 살겠다。,,,
,호호호。앞으로 10년은,,,
,현역으로 계속할 생각입니다。,,,
,10년?,,,
,그건 좀 무리인 게‥‥,,,
,쉿!,,,
,‥‥뭐、열심히 장수해보셔。,,,
,어쨌든、나에겐,,,
,살인을 할 여유는 없었다고。,,,
,,,,
,혹시‥‥키키 양을,,,
,감싸는 건 아닙니까?,,,
,아、아니에요!,,,
,저、믿고 있어요。,,,
,‥‥키키는,,,
,살인을 할 사람이 아니란 걸요。,,,
,그럼、미누키라면,,,
,할 만하다고요?,,,
,그것도 아니에요!,,,
,저、믿고 있어요。,,,
,미누키 씨는 살인을 할,,,
,사람이 아니에요。,,,
,하지만、그렇게 되면、용의자가,,,
,아무도 없게 되어버리지 않습니까?,,,
,으、으으。,,,
,그렇긴 하지만‥‥,,,
,거 봐?。쓸데없는 말을 하니까、,,,
,창피당하는 거라고。이 바보야。,,,
,넌 조용히 있어。,,,
,토끼처럼 말이야。,,,
,‥‥응。알았어。,,,
,나 따위는‥‥,,,
,（이런 이런）,,,
,（키키 양이 있으면,,,
,그녀에게서 정보 얻긴 힘들겠네）,,,
,증인의 발언은、이 증거와,,,
,모순됩니다!,,,
,글쎄요。도대체 어디가,,,
,모순된다는 겁니까?,,,
,‥‥아까까진 모순되어,,,
,있었는데‥‥,,,
,마법처럼,,,
,스르르 사라진 것 같네요。,,,
,마술이 무대인 사건이라,,,
,이런 신기한 일도 있네요。,,,
,이보세요!,,,
,그런 것엔 속지 않습니다。,,,
,아니。,,,
,다시 한번 기회를 주세요‥‥。,,,
,,,,
,이 증거품、방금 증인의 발언이랑,,,
,모순되고 있죠?,,,
,아니군요。,,,
,아니네요。,,,
,포기하세요。,,,
,으으。,,,
,‥‥포기하겠습니다。,,,
,그럼 포기하겠다고 했으니,,,
,페널티를 부과합니다。,,,
,（그렇다고、이 재판 자체를,,,
,포기할 순 없어!）,,,
,,,,
,（‥‥히、힘차게 증거품을,,,
,제시해봤는데‥‥）,,,
,（뭐랄까、점점,,,
,자신이 없어지는데‥‥）,,,
,어떻게 된 겁니까?,,,
,얼른 모순을 가르쳐주세요。,,,
,‥‥방금은 그냥 발성 연습입니다。,,,
,신경 쓰실 것 없습니다。,,,
,신경 쓰지 않을 수 없습니다。,,,
,페널티를 부과합니다。,,,
,（으으。소용없구만‥‥）,,,
,,,,
,거기까지!,,,
,본 법정은 이 이상 심리의,,,
,필요성을 인정하지 않습니다。,,,
,변호인의 반증은 검찰 측의 주장을,,,
,뒤집을 힘이 없습니다。,,,
,피고인、나루호도 미누키에게,,,
,판결을 선고합니다。,,,
,키키 양‥‥。당신의 증언은,,,
,모순이 바로 보이는군요。,,,
,별거 아닌 마술의,,,
,속임수처럼요。,,,
,말투가 꽤 거슬리는데。,,,
,말해두지만‥‥,,,
,우리의 순간이동 마술을、,,,
,알아챈 사람은 아무도 없었어。,,,
,아까 제가,,,
,밝혀냈는데요?,,,
,흐、흥! 아직 비장의,,,
,마술은 쓰지도 않았거든!,,,
,‥‥어라?,,,
,또 다른 게 있었나?,,,
,그、그러니까 넌 닥치고 있어!,,,
,자자、두 분 다 싸움은 그만두세요。,,,
,‥‥변호인。설명을。,,,
,대본에는、,,,
,화염 마술에 대해‥‥,,,
,위험하므로 소방 준비는 확실히,,,
,할 것! 이라고 쓰여 있습니다。,,,
,그러나、무대 뒤에 있던,,,
,소화 양동이는 비어 있었습니다。,,,
,아!,,,
,이、이런‥‥,,,
,아얏!,,,
,준비할 생각이 하나도,,,
,없는 것 아니었습니까!,,,
,드‥‥들켰다아아앗!,,,
,즈、증인!,,,
,어떻게 된 일인지 설명하세요!,,,
,우으으으으。,,,
,‥‥‥‥모、몰라。,,,
,저기。언니。이제 못 숨겨。,,,
,사실대로 말하자‥‥응?,,,
,시끄러워!,,,
,넌 다물고 있어!,,,
,혼자선 아무것도 못 하잖아。,,,
,,,,
,‥‥아직도 시치미를 뗀다면、,,,
,제가 말할 수밖에 없겠군요。,,,
,,,,
,증인이 화염 마술의 준비를,,,
,하지 않았던 이유。그것은‥‥,,,
,,,,
,혹시、,,,
,불이 무서웠던 게 아닙니까?,,,
,키키키키! 불이 무서워서야,,,
,마술사 일을 해 먹겠냐?,,,
,그 앞머리 채로 머리털 죄다,,,
,태워줄까?,,,
,머리털을 잃는 슬픔은、,,,
,페널티로는 너무나도 큽니다。,,,
,이걸로 참아주셨으면 합니다。,,,
,（‥‥재판장님、괴로운 과거를,,,
,견뎌왔나 보네‥‥）,,,
,다시 한번 기회를 주세요。,,,
,,,,
,혹시、마술의 준비를,,,
,까먹고 있었던 건 아닌가요?,,,
,‥‥‥‥‥‥‥‥‥‥그래 그래。,,,
,그럼、그런 거로 치자。,,,
,안된다구요。,,,
,까먹는 건 말이죠。,,,
,네?。,,,
,반성합니다?。,,,
,（좋아‥‥！,,,
,반성을 이끌어냈어）,,,
,저기。선배。그렇게 되면,,,
,대화가 끝나버리는데요。,,,
,‥‥아。,,,
,죄송합니다。착각했습니다。,,,
,까먹은 것은,,,
,당신의 머리 쪽 같군요。,,,
,까먹는 건 안 됩니다。,,,
,갹!,,,
,다시 한번 기회를 주세요!,,,
,,,,
,거기까지!,,,
,본 법정은 이 이상 심리의,,,
,필요성을 인정하지 않습니다。,,,
,변호인의 반증은 검찰 측의 주장을,,,
,뒤집을 힘이 없습니다。,,,
,피고인、나루호도 미누키에게,,,
,판결을 선고합니다。,,,
,,,,
,증인。당신은 쇼가 중단될 거라는,,,
,사실을、알고 있지 않았습니까?,,,
,시신이 발견되어,,,
,쇼가 계속되지 않을 거란 걸!,,,
,크、크오오오오옷!,,,
,우、우‥‥웃기지 마、,,,
,이 멍청아!,,,
,그 촌스러운 앞머리를 뽑아버린다!,,,
,알겠냐?,,,
,그래 봐야 머리카락은、,,,
,얼마든지 다시 자랍니다!,,,
,쓸데없는 저항은 그만두고、,,,
,이제 슬슬 자백하시지요!,,,
,‥‥으으! 마、마술사가 간단히、,,,
,비밀을 알려줄 것 같냐!,,,
,변호인‥‥。당신은 환상 속의,,,
,범인을 쫓은 결과‥‥,,,
,어쩌다 조건에 맞는,,,
,사람을 찾아、들떠있습니다。,,,
,!,,,
,맞아 맞아!,,,
,증거를 보여주든지!,,,
,하지만‥‥증인은 거짓말쟁이다。,,,
,그건 소승도 인정하는 바입니다。,,,
,하찮은 거짓말로 사람을 현혹하는,,,
,건 스테이지 위에서만 하십시오。,,,
,킥!,,,
,하、하찮은 거짓말이라니!,,,
,카운셀링 담당으로서,,,
,한마디 하겠습니다。,,,
,겨우 자신의 진정한,,,
,모습을 해방해 놓고‥‥,,,
,거짓말로 자신을 숨기려 하면、다시,,,
,마음의 감옥에 갇히게 될 거예요。,,,
,켁! 그러고선 인정하면、,,,
,감옥에 집어넣을 생각이지?,,,
,어느 쪽이든 감옥 안이잖아!,,,
,그럼、역시 당신이 범인?,,,
,그러니까 아니라고 하잖아!,,,
,다、다들 왜 나한테만 난리야!,,,
,이‥‥,,,
,마빡이! 수염문어!,,,
,코흘리개 변호사! 독설땡중!,,,
,‥‥‥‥‥‥‥‥,,,
,수염‥‥문어?,,,
,코、코흘리개 변호사‥‥?,,,
,자、잠깐 키키!,,,
,진정해。,,,
,자、심호흡、심호흡。,,,
,하아‥‥하아‥‥하아‥‥。,,,
,어、어쨌든‥‥난,,,
,범인이 아니라고!,,,
,그럼、어떻게 쇼가 중단될 거란,,,
,사실을 알고 있었던 겁니까?,,,
,으으으으。,,,
,그니까‥‥말 못 한다고。,,,
,그런‥‥‥‥계약이니까。,,,
,（계약?‥‥무슨 소리지?）,,,
,어쨌든‥‥이미 당신이 사건의,,,
,용의자란 사실은 변함없습니다。,,,
,‥‥‥‥‥‥‥‥,,,
,보이기 시작했습니다。,,,
,이 사건의 배후에서 흐르는,,,
,‥‥“인과의 실”이。,,,
,네?,,,
,변호 측의 주장은 이렇습니다。,,,
,피해자는 지하 통로에서,,,
,살해당했다。그리고‥‥,,,
,지하 통로에서 살해할 수 있던 건,,,
,피고인 외에는、나나노 키키。,,,
,네。더욱이 키키 양은、,,,
,시신이 발견되어‥‥,,,
,쇼가 중단된다는 사실을,,,
,알고 있었습니다。,,,
,그녀가 지하 통로에서 피해자를,,,
,살해했다고 하면 이치에 맞습니다。,,,
,그럼、쇼가 중단된다는 걸、,,,
,다른 이유로 알고 있었다 한다면?,,,
,무슨 뜻이죠?,,,
,‥‥‥‥이상하다고,,,
,생각하고 있었습니다。,,,
,타이밍을 자로 잰 듯이,,,
,떨어진 모형‥‥,,,
,그리고 상자에서,,,
,센세이셔널하게 나타난 시신。,,,
,상황이 너무 잘 맞아떨어집니다。,,,
,마치‥‥‥‥,,,
,모든 것이 계산된 것처럼。,,,
,기、기윽!,,,
,꺄!,,,
,어?,,,
,소승은 이번 사건을,,,
,담당할 즈음‥‥,,,
,일본 TV 업계에 관한 자료를、,,,
,닥치는 대로 훑어봤습니다。,,,
,신문에서부터 과거의 뉴스 보도、,,,
,그리고 가십 잡지까지。,,,
,흠、공부에 전념하시는 모습。,,,
,감탄스럽습니다。,,,
,그 과정에서 소승은 TV 업계의,,,
,“묘한 풍습”을 알게 되었습니다。,,,
,그건‥‥‥‥“몰래카메라”,,,
,라는 것입니다。,,,
,아아아아아아아아아아앗!,,,
,증인。당신은、,,,
,알고 있던 것이죠?,,,
,시신의 등장과 모형의 낙하에 의해,,,
,쇼가 중지될 거란 사실을 말이죠。,,,
,당신은 그걸‥‥,,,
,방송국에서,,,
,들은 게 아닙니까?,,,
,크오오오오오오오오오오옷!,,,
,서、설마‥‥그런 거였습니까?,,,
,키키!,,,
,이제‥‥더는 못 숨겨!,,,
,으으으으으으으으으으으으으으!,,,
,아아아아아아아아아아아앗!,,,
,제、제길!,,,
,그、그래 맞아!,,,
,그 검사가 말한 대로야!,,,
,우리들은 방송국에서 돈을 받고,,,
,방송을 돕기로 했었어!,,,
,전부、몰래카메라의,,,
,내용대로였어!,,,
,관에서 나타난,,,
,Mr。멘요의 시체도‥‥,,,
,모형의 낙하도‥‥,,,
,처음부터 끝까지‥‥,,,
,모두 계획된 거였어어어!,,,
,뭐、뭐、뭐뭐뭐‥‥,,,
,뭐라고요오오오오오오오옷!,,,
,증인!,,,
,무무무、무슨 말입니까?,,,
,Mr。멘요는 시체인 척,,,
,나타날 예정이었어요。,,,
,시체인 척‥‥?,,,
,그래。관에서 시체인 척을,,,
,한 Mr。멘요가 나타나고‥‥,,,
,거기에 모형이 낙하。,,,
,미누키는 깜짝 놀라 허둥지둥한다。,,,
,네。,,,
,그게 몰래카메라의 대본이었어요。,,,
,뭐어어어어어엇!,,,
,（뭐、뭐야‥‥이거）,,,
,하지만 설마‥‥,,,
,진짜 죽어버리다니、,,,
,생각도 못 했지만‥‥。,,,
,네。그것만은‥‥계획 밖이에요。,,,
,왜 죽어버린 걸까‥‥。,,,
,으으。이제 뭐가 뭔지 모르겠네‥‥,,,
,,,,
,아무래도、자세한,,,
,이야기를 들어볼 필요가 있겠군요。,,,
,이런 이런。,,,
,이렇게 된 이상 어쩔 수 없지。,,,
,키키키키! TV나 스테이지에선,,,
,못 보여주는 비밀이라구。,,,
,귓구멍 후벼 파고 잘 들어!,,,
,이번엔 특별히 공짜로 들려줄게!,,,
,순간이동 마술 후、,,,
,난 지하 통로로 이동했어。,,,
,그리고、관에서,,,
,Mr。멘요의 시체가 나오면、,,,
,지하 통로에 있는,,,
,키키 차례예요。,,,
,맞아。내가,,,
,리모컨을 써서‥‥,,,
,윈치를 조작해서、드래곤,,,
,모형을 떨어트린 거야。,,,
,저는 모형이 떨어지기,,,
,전에‥‥,,,
,미누키 씨를 무대 뒤로 불렀어요。,,,
,다치지 않도록。,,,
,마지막은 당황하고 있는 미누키,,,
,앞에서 Mr。멘요가 부활‥‥,,,
,크게 웃으면서 하늘을 난다는,,,
,계획이었어。,,,
,뭐、죽어버린 탓에、,,,
,못 날았지만 말이야。,,,
,‥‥‥‥‥‥。,,,
,（우、웃고 넘기긴 힘든 농담이네）,,,
,상당히 심술궂은,,,
,몰래카메라군요。,,,
,열심히 마술을 하고 있던,,,
,피고인이 불쌍합니다。,,,
,으。,,,
,미누키 씨。미안해요。,,,
,‥‥흥! 뭐、기획한 사람은,,,
,야마시노PD지만。,,,
,야마시노PD가,,,
,생각할 만한 내용이군요。,,,
,저기。이게 야마시노 씨에게,,,
,받은 몰래카메라용 대본이에요‥‥。,,,
,증거품《몰래카메라 대본》을,,,
,법정기록에 추가했다。,,,
,,,,
,이런 젠장! 말해버리는 바람에,,,
,계약이 날아갔어! 돈도 못 받아!,,,
,흐음。하지만 그렇게 되면‥‥,,,
,피해자는 언제、누구에게‥‥,,,
,살해당했다는 걸까요?,,,
,‥‥네。중요한 것은,,,
,그 부분입니다。,,,
,시신으로 나타나는 게 몰래카메라,,,
,였다면‥‥,,,
,피해자가 지하 통로에서,,,
,대기하고 있는 시점에서는‥‥,,,
,아직 살해당하지,,,
,않았다는 게 됩니다。,,,
,그렇게 되면‥‥,,,
,지하 통로에 있었던 증인은、,,,
,용의 선상에서 벗어나게 됩니다。,,,
,아、아아앗!,,,
,증인。피해자는 관에 들어가기,,,
,전까지 살아 있었습니까?,,,
,‥‥이렇게 된 이상、할 수 없지。,,,
,이걸 보라구!,,,
,여러분! 안녕!,,,
,Mr。멘요야!,,,
,지금 막、탈출 마술이 한창이야。,,,
,난 지금、지하 통로를 통해、,,,
,스테이지 뒤로 왔어。,,,
,오늘은 미누키에게、,,,
,《몰래카메라》를 할 거야!,,,
,이제부터 내가 관에 숨을 건데、,,,
,미누키가 고무 검으로 찌르겠지。,,,
,죽은 척한 내가,,,
,관에서 나타나면‥‥,,,
,후후후。미누키는、,,,
,어떤 얼굴을 보여줄까?,,,
,이제부터‥‥관에 숨는다고?,,,
,‥‥‥‥아무래도,,,
,운명을 담당하는 인과의 실은‥‥,,,
,여기 당도하여、우리들을,,,
,진실로 인도해 준 모양입니다。,,,
,‥‥‥‥。,,,
,피해자는、나나노 키키가 있었던,,,
,지하 통로를 지나가‥‥,,,
,무대 뒤로 올라간 것 같습니다。,,,
,방금 영상은、무대 뒤에서,,,
,촬영된 모양이니까요。,,,
,‥‥그、그런 것 같네요。,,,
,그리고、변호인이여‥‥。,,,
,당신은 주장하고 있었지요。,,,
,“피해자는 관으로 들어가기 전에,,,
,지하 통로에서 살해당했다”라고。,,,
,그럼、,,,
,이 영상은 뭡니까?,,,
,Mr。멘요는 이 시점에서,,,
,관에 들어가려 하고 있었습니다。,,,
,‥‥으으。,,,
,아!,,,
,그럼?,,,
,정말 참혹하군요。참극은 역시,,,
,스테이지에서 발생했다。,,,
,피해자가 숨어든 관에‥‥,,,
,나루호도 미누키가,,,
,비극의 칼을 찔러넣은 겁니다!,,,
,으으으으‥‥。,,,
,갸아아아아아아아아악!,,,
,키키키키키키킥!,,,
,자아、봤냐!,,,
,그럼、사건은 몰래카메라 도중에,,,
,일어난 불행한 사고였다고요?,,,
,나루호도 미누키가 몰래카메라를,,,
,몰랐다면 그렇게 되겠지만‥‥,,,
,‥‥피고인。당신의 입으로、,,,
,들려주시지 않겠습니까?,,,
,!,,,
,그、그건‥‥,,,
,미누키! 그런 거、,,,
,몰랐지?,,,
,‥‥전、몰래카메라 같은 건、,,,
,못 들었어요!,,,
,이제 와서‥‥‥시치미,,,
,떼는 겁니까? 그렇다면‥‥,,,
,‥‥이 증거품을、,,,
,꺼낼 수밖에 없군요。,,,
,‥‥이건?,,,
,메모‥‥같습니다만。,,,
,아아아아아앗!,,,
,그、그건‥‥!,,,
,이건 사건 후、,,,
,분장실에서 발견한 것입니다。,,,
,무엇을 의미하는지 불명했었으나、,,,
,지금은 이해할 수 있을 겁니다。,,,
,이、이건‥‥,,,
,으음、Mr。멘요가 쓰러지면、,,,
,비디오 카메라를 회수해 주세요?,,,
,피고인의 사인이 있는,,,
,지시서‥‥입니다。,,,
,Mr。멘요가 쓴 카메라를,,,
,회수하라는 의미겠지요。,,,
,‥‥‥‥왜、,,,
,왜 이런 게?,,,
,쇼 시작 전 분장실에 놓여있었어。,,,
,이걸 보고、미누키도 몰래카메라,,,
,란 걸 알고 있다고 생각했지。,,,
,게、게다가,,,
,미누키의 사인이 있다고‥‥?,,,
,증거품《미누키가 쓴 메모》를,,,
,법정기록에 추가했다。,,,
,그럼、피고인은 몰래카메라인,,,
,사실을 알고 있었던 것이군요。,,,
,그렇습니다。,,,
,피고인은 몰래카메라의 계획을 알고,,,
,그걸 역으로 이용한 겁니다。,,,
,관 속에서 흥에 겨웠을 피해자에게,,,
,철제 검을 쑤셔 넣었다‥‥。,,,
,그렇지요?,,,
,모、몰라요。전、,,,
,이런 거 쓴 기억이 없어요!,,,
,그러나、필적은 일치합니다。,,,
,모든 증거와 증언은 당신이,,,
,범인이라 말하고 있습니다。,,,
,아、아냐‥‥!,,,
,아니야! 내가 아니야‥‥,,,
,그렇다면、모두가 납득할만한 이유를,,,
,설명해 보십시오! 자!,,,
,으。으으。아、아니라니까요。,,,
,그런 거 몰라요‥‥,,,
,전、죽이지 않았어요!,,,
,믿어 주세요!,,,
,‥‥‥‥‥‥。,,,
,‥‥‥‥‥‥。,,,
,‥‥‥‥‥‥‥‥。,,,
,‥‥‥‥‥‥‥,,,
,‥‥‥‥。,,,
,（이、이 분위기는‥‥）,,,
,‥‥인과의 실은、발버둥 치면,,,
,칠수록、그 몸에 들러붙을 겁니다。,,,
,당신의 영혼은 도망칠 수 없는,,,
,《숙명》에 사로잡힌 겁니다。,,,
,‥‥‥‥피고인이여。,,,
,포기하십시오。,,,
,시‥‥。싫어。,,,
,그런。난‥‥,,,
,여、역시‥‥그랬던 거야。,,,
,쟤가? 죽인 거야?,,,
,우리들은 속은 건가‥‥。,,,
,그러니까 말했잖아!,,,
,저 녀석은 살인 마녀야!,,,
,아냐。아닌데。왜‥‥,,,
,왜、아무도 믿어주질 않는 거야。,,,
,닥쳐라、살인자!,,,
,이제 안 속는다!,,,
,으、으으。,,,
,‥‥재판장님。비극의 무대는,,,
,이걸로 끝을 맺도록 하지요。,,,
,장례의 판결을 피해자의 영혼에,,,
,바치는 겁니다。,,,
,‥‥‥‥알겠습니다。,,,
,어쩔 수 없군요。,,,
,‥‥‥‥그럼、나루호도 미누키에게,,,
,판결을 내리,,,
,‥‥‥‥‥‥벼、변호 측은、,,,
,이의를 제기합니다!,,,
,오도로키 씨!,,,
,‥‥이‥‥,,,
,이제 와서 당신은‥‥!,,,
,（‥‥‥‥나는 포기하지 않아。,,,
,배신할 순 없어）,,,
,（나를 믿어준,,,
,나루호도 씨도‥‥）,,,
,（모든 것을 맡겨 준,,,
,미누키도!）,,,
,‥‥‥‥변호인。이의를,,,
,제기했다는 것은‥‥,,,
,검찰 측의 주장을 뒤집을 증거품이,,,
,있다는 것이겠지요?,,,
,무、물론입니다!,,,
,선배、증거가,,,
,있는 거예요?,,,
,‥‥‥‥있어!,,,
,단 하나、,,,
,여기에서 쓸 수 있는 증거품이!,,,
,‥‥그렇게 말씀하신다면、변호인。,,,
,설명을 해보세요。,,,
,영상에 나온 대로‥‥,,,
,피고인이 검을 찌른 건、,,,
,틀림없습니다。,,,
,그 사실은、,,,
,변호 측도 인정하는 부분입니다。,,,
,하지만、그것이 일어난 곳은,,,
,사람을 현혹하는 마술의 무대。,,,
,눈앞에서 일어난 일을、,,,
,그대로 받아들여선 안 됩니다。,,,
,호오。즉‥‥,,,
,뭔가 마술이 쓰였다는 겁니까?,,,
,네。피고인이 찌른,,,
,검은 사인이 아니었을 겁니다。,,,
,（생각해내는 거야。미누키가、,,,
,검을 찌르기 전 뭘 했는지를）,,,
,,,,
,‥‥‥‥알겠습니다。그럼、,,,
,증거품을 제시해주시지요。,,,
,단‥‥판결을 방해하면서까지、,,,
,주장했으니‥‥,,,
,의미 없는 대답인 경우、,,,
,엄중한 페널티를 부여하겠습니다。,,,
,으윽‥‥!,,,
,‥‥괘、괜찮습니다!,,,
,,,,
,피고인이 찌른 검이、사인이 아닐,,,
,가능성을 나타내는 증거품은‥‥,,,
,그럼。그 증거품이,,,
,뭘 의미하는 겁니까?,,,
,‥‥네？,,,
,（잘못된‥‥건가）,,,
,‥‥좀 전에도 말했죠?,,,
,그대로 받아들여선 안 된다고요。,,,
,먼저 이 증거품에 가능성이 없다,,,
,는 것을 보여주고 싶었습니다!,,,
,인정할 수 없습니다。변호인、,,,
,약속대로 페널티를 드리겠습니다。,,,
,으그극。,,,
,（소용없구만‥‥）,,,
,（여기서 낼 만한 증거품은,,,
,하나밖에 없지‥‥）,,,
,（미누키는 관에,,,
,검을 꽂기 전에‥‥）,,,
,（어떤 일을 했을 거야）,,,
,그럼 변호인。이번에는,,,
,제대로 답하시길 바랍니다。,,,
,‥‥알겠습니다。,,,
,,,,
,거기까지!,,,
,본 법정은 이 이상 심리의,,,
,필요성을 인정하지 않습니다。,,,
,변호인의 반증은 검찰 측의 주장을,,,
,뒤집을 힘이 없습니다。,,,
,피고인、나루호도 미누키에게,,,
,판결을 선고합니다。,,,
,,,,
,그건‥‥?,,,
,쇼에서 쓰는 검 같군요。,,,
,지하 통로의 거치대에는,,,
,고무 검이 놓여 있었습니다。,,,
,쇼 당시、진짜 검은 고무 검으로,,,
,바뀌어 있었을 겁니다。,,,
,피고인은 검을 바꾸었다고,,,
,증언하고 있습니다。,,,
,그렇군요。그럼、피고인이 찌른,,,
,검도 고무 검이었다고‥‥。,,,
,하지만、스테이지에는 철제 검이,,,
,떨어져 있었던 것 같습니다만。,,,
,‥‥누군가 고무 검을 진짜,,,
,검으로 바꿔놓은 것이겠죠。,,,
,사건 직후、모형이 떨어져,,,
,극장에 있던 관객은 쫓겨났습니다。,,,
,진범은 그 후에、,,,
,소란을 틈타‥‥,,,
,고무 검을 진짜 검으로,,,
,바꿔치기한 겁니다!,,,
,끈질긴 발악을 하는 노린재 녀석!,,,
,그럴 가능성은 없습니다!,,,
,검을 찔렀던 관 구멍에、,,,
,혈흔이 묻어 있었습니다。,,,
,피고인이 검을 찔렀을 때,,,
,묻은 것이겠지요。,,,
,이 혈흔이야말로、피고인이 철제,,,
,검을 썼다는 부동의 증거입니다!,,,
,“사후공작”의 가능성도,,,
,있습니다。,,,
,모형이 떨어져서、,,,
,관객이 쫓겨난 후라면‥‥,,,
,혈흔을 묻힐 시간은、,,,
,얼마든지 있었을 겁니다!,,,
,‥‥‥‥피고인이 사용한 검이,,,
,고무제였다고 한다면‥‥,,,
,피해자는 언제,,,
,살해당했다는 겁니까?,,,
,Mr。멘요는 관에 들어가기,,,
,직전까지、살아있던 게 확실합니다!,,,
,‥‥그것을 분명히 하기 위해서라도,,,
,심리를 계속하길 희망합니다!,,,
,제 견해를、,,,
,말씀드리겠습니다。,,,
,확실히 현재、피고인의 용의는,,,
,결정적인 것처럼 보입니다。,,,
,그러나、피고인이 사용한 검이,,,
,고무 검인가、아닌가에 대해서‥‥,,,
,논의할 필요가 있다고 생각합니다。,,,
,이것에 대해서는、피고인 자신이,,,
,증언할 필요가 있겠군요。,,,
,‥‥‥‥어쩔 수 없군요。,,,
,（좋아! 어떻게든 버텼어。,,,
,아슬아슬했지만‥‥）,,,
,증거품《현장 사진》의,,,
,데이터를 갱신했다。,,,
,15분간 휴정 후에、,,,
,심리를 재개하겠습니다。,,,
,검찰 측、변호 측 모두,,,
,준비를 해두도록 하세요。,,,
,,,,
,같은 날 모 시각,,,
,지방재판소 피고인 제3대기실,,,
,위、위험했네요‥‥。,,,
,정말 종이 한 장 차이였어。,,,
,뭔가 싫은 느낌이었죠。,,,
,나유타 검사님。,,,
,평온한 얼굴로“포기하십시오”,,,
,라고 하는 게。,,,
,（포기하라‥‥인가）,,,
,악당들이 모여서、,,,
,밀담하는 거야?,,,
,다음 사기는 생각해냈냐?,,,
,‥‥뭐하러 왔습니까?,,,
,후후후。그런 얼굴이면,,,
,시청자들이 채널 돌려버린다고。,,,
,미누키도 이쪽 쳐다보고!,,,
,스마일 부탁해!,,,
,자 자、미소、미소。,,,
,아루마지키의 사명이잖아?,,,
,‥‥‥‥。,,,
,미누키 씨、지금 심경은 어떻죠?,,,
,인터넷에서 반응이 뜨겁습니다!,,,
,진정한 마녀라고! 이야?、,,,
,아루마지키 극단도 끝인가요?,,,
,이봐요!,,,
,오! 뭐야?,,,
,갑자기 등장한 정체불명의 그림자!,,,
,노란 고릴라 같은데、,,,
,미누키의 펫 같은 건가?,,,
,재판소 내 촬영은 금지예요!,,,
,담당관을 부르겠어요!,,,
,응? 촬영? 카메라?,,,
,그런 거 없는데?,,,
,,,,
,재판소 내 촬영은 금지예요!,,,
,담당관을 부르겠어요!,,,
,응? 촬영? 카메라?,,,
,그런 거 없는데?,,,
,,,,
,어?,,,
,어라? 카메라가‥‥없어。,,,
,（방금‥‥,,,
,카메라가 사라진 것 같은데）,,,
,후후후。남은 재판쇼도,,,
